Library,Plate,Row,Col,CNAME,Name_Adduct,Jaclyn's Observations,Color Code,Library_Isomer,Formula,Monoisotopic_mass,HMDBID,KEGGID,Column,Adduct,KEGG_col_adduct,mz_lib,time_lib
Ken-IDX,6,H,6,PALATINOSE,PALATINOSE_M-H+HCOONa,pass,g,yes,C12H22O11,342.1162,NA,C01742,C18,M-H+HCOONa,C01742_C18_M-H+HCOONa,409.096364,53.2168578
Ken-IDX,4,B,8,N-FORMYLGLYCINE,N-FORMYLGLYCINE_M-H,pass but early RT and low abundance,y,,C3H5NO3,103.0269,NA,NA,C18,M-H,NA_C18_M-H,102.019624,46.946136
Ken-IDX,4,C,5,3-HYDROXYBUTANOIC ACID,3-HYDROXYBUTANOIC ACID_M-H,pass,g,,C4H8O3,104.0473,HMDB0000011,C01089,C18,M-H,C01089_C18_M-H,103.040024,63.533898
Ken-IDX,3,B,2,D-GLYCERIC ACID,D-GLYCERIC ACID_M-H,pass,g,,C3H6O4,106.0266,HMDB0000139,C00258,C18,M-H,C00258_C18_M-H,105.019324,65.534118
GUTMLS,2,FALSE,1,m-Cresol,m-Cresol_M-H,pass,g,,C7H8O,108.0575149,HMDB0002048,C01467,C18,M-H,C01467_C18_M-H,107.050239,136.9
Ken-IDX,1,F,3,URACIL,URACIL_M-H,pass,g,,C4H4N2O2,112.0273,HMDB0000300,C00106,C18,M-H,C00106_C18_M-H,111.020024,66.04005
Ken-IDX,2,B,11,FORMATE,FORMATE_M-H+HCOONa,pass but poor peak shape,y,,CH2O2,46.0055,HMDB0000142,C00058,C18,M-H+HCOONa,C00058_C18_M-H+HCOONa,112.985664,52.425714
Ken-IDX,1,F,4,(S)-MALATE,(S)-MALATE_M-H2O-H,pass,g,,C4H6O5,134.0215,HMDB0000156,C00149,C18,M-H2O-H,C00149_C18_M-H2O-H,115.00311,190.157676
GUTMLS,2,FALSE,2,Levulinic acid,Levulinic acid_M-H,pass,g,,C5H8O3,116.0473441,HMDB0000720,NA,C18,M-H,NA_C18_M-H,115.040068,59.6
GUTMLS,2,G,1,Isocaproic acid,Isocaproic acid_M-H,pass but low quality ,y,,C6H12O2,116.0837296,HMDB0000689,NA,C18,M-H,NA_C18_M-H,115.076454,149.3
Ken-IDX,2,H,1,N-ACETYLGLYCINE,N-ACETYLGLYCINE_M-H,pass,g,,C4H7NO3,117.0426,HMDB0000532,NA,C18,M-H,NA_C18_M-H,116.035324,48.2917464
Ken-IDX,6,C,12,SALICYLAMIDE,SALICYLAMIDE_M-H2O-H,pass,g,,C7H7NO2,137.0477,HMDB0015687,NA,C18,M-H2O-H,NA_C18_M-H2O-H,118.02931,150.46866
Ken-IDX,1,A,7,PURINE,PURINE_M-H,pass,g,,C5H4N4,120.0436,HMDB0001366,C15587,C18,M-H,C15587_C18_M-H,119.036324,76.996056
Ken-IDX,1,B,7,NICOTINATE,NICOTINATE_M-H,pass,g,,C6H5NO2,123.032,HMDB0001488,C00253,C18,M-H,C00253_C18_M-H,122.024724,63.325572
Ken-IDX,2,B,8,(2-AMINOETHYL)PHOSPHONATE,(2-AMINOETHYL)PHOSPHONATE_M-H,pass but early rt,y,,C2H8NO3P,125.0242,HMDB0011747,C03557,C18,M-H,C03557_C18_M-H,124.016924,43.223334
Ken-IDX,1,C,11,PIPECOLATE,PIPECOLATE_M-H,pass,g,,C6H11NO2,129.079,HMDB0000070,C00408,C18,M-H,C00408_C18_M-H,128.071724,66.100446
Ken-IDX,3,G,8,N-ACETYL-L-ALANINE,N-ACETYL-L-ALANINE_M-H,pass,g,,C5H9NO3,131.0582,HMDB0000766,NA,C18,M-H,NA_C18_M-H,130.050924,48.4646844
Ken-IDX,6,E,6,PYRUVIC ALDEHYDE,PYRUVIC ALDEHYDE_M+Hac-H,pass,g,,C3H4O2,72.0211,HMDB0001167,C00546,C18,M+Hac-H,C00546_C18_M+Hac-H,131.034951,164.68122
Ken-IDX,5,C,6,GLUTARATE,GLUTARATE_M-H,broad peak with early rt,y,,C5H8O4,132.0423,HMDB0000661,C00489,C18,M-H,C00489_C18_M-H,131.035024,36.5722704
Ken-IDX,1,A,11,D-ASPARTATE,D-ASPARTATE_M-H,pass but early rt,y,,C4H7NO4,133.0375,HMDB0006483,C00402,C18,M-H,C00402_C18_M-H,132.030224,41.5930044
Ken-IDX,3,F,1,ADENINE,ADENINE_M-H,pass,g,,C5H5N5,135.0545,HMDB0000034,C00147,C18,M-H,C00147_C18_M-H,134.047224,61.399488
GUTMLS,2,H,12,Threonic acid,Threonic acid_M-H,pass but early elute,y,,C4H8O5,136.0371734,HMDB0000943,C01620,C18,M-H,C01620_C18_M-H,135.029897,43
Ken-IDX,6,C,12,SALICYLAMIDE,SALICYLAMIDE_M-H,pass,g,,C7H7NO2,137.0477,HMDB0015687,NA,C18,M-H,NA_C18_M-H,136.040424,142.87515
Ken-IDX,4,E,2,L-HISTIDINE,L-HISTIDINE_M-H2O-H,pass,g,,C6H9N3O2,155.0695,HMDB0000177,C00135,C18,M-H2O-H,C00135_C18_M-H2O-H,136.05111,49.6389984
Ken-IDX,4,A,6,6-HYDROXYNICOTINATE,6-HYDROXYNICOTINATE_M-H,pass but poor peak shape,y,,C6H5NO3,139.0269,HMDB0002658,C01020,C18,M-H,C01020_C18_M-H,138.019624,155.066244
Ken-IDX,4,B,3,L-HISTIDINOL,L-HISTIDINOL_M-H,pass but very bad shape,y,,C6H11N3O,141.0902,HMDB0003431,C00860,C18,M-H,C00860_C18_M-H,140.082924,76.350996
GUTMLS,1,G,1,Ectoine,Ectoine_M-H,pass - split peak - early RT,y,,C6H10N2O2,142.0742276,HMDB0240650,C06231,C18,M-H,C06231_C18_M-H,141.066952,44.8
Ken-IDX,2,D,7,4-ACETAMIDOBUTANOATE,4-ACETAMIDOBUTANOATE_M-H,pass,g,,C6H11NO3,145.0739,HMDB0003681,C02946,C18,M-H,C02946_C18_M-H,144.066624,47.157576
Ken-IDX,3,G,9,4-GUANIDINOBUTANOATE,4-GUANIDINOBUTANOATE_M-H,pass,g,,C5H11N3O2,145.0851,HMDB0003464,C01035,C18,M-H,C01035_C18_M-H,144.077824,54.0395022
Ken-IDX,7,D,11,DIMETHYLBENZIMIDAZOLE,DIMETHYLBENZIMIDAZOLE_M-H,pass,g,,C9H10N2,146.0844,HMDB0003701,C03114,C18,M-H,C03114_C18_M-H,145.077124,150.56199
GUTMLS,2,B,4,Citramalic acid,Citramalic acid_M-H,pass but very low abundance,y,,C5H8O5,148.0371734,HMDB0000426,C00815,C18,M-H,C00815_C18_M-H,147.029897,41.9
GUTMLS,2,B,9,1-Methylxanthine,1-Methylxanthine_M-H-H2O,pass but void volume,y,,C6H6N4O2,166.0490755,HMDB0010738,C16358,C18,M-H-H2O,C16358_C18_M-H-H2O,147.030685,41.9
Ken-IDX,6,C,6,(RS)-MEVALONIC ACID LITHIUM SALT,(RS)-MEVALONIC ACID LITHIUM SALT_M-H,pass,g,,C6H12O4,148.0736,HMDB0000227,C00418,C18,M-H,C00418_C18_M-H,147.066324,61.343928
Ken-IDX,6,D,10,PYRIDOXAL,PYRIDOXAL_M-H2O-H,pass,g,,C8H9NO3,167.0582,HMDB0001545,C00250,C18,M-H2O-H,C00250_C18_M-H2O-H,148.03981,61.937628
Ken-IDX,5,D,12,2-HYDROXY-4-(METHYLTHIO)BUTYRIC ACID,2-HYDROXY-4-(METHYLTHIO)BUTYRIC ACID_M-H,pass,g,,C5H10O3S,150.0351,HMDB0037115,NA,C18,M-H,NA_C18_M-H,149.027824,61.34934
Ken-IDX,1,G,8,PYRIDOXINE,PYRIDOXINE_M-H2O-H,pass,g,,C8H11NO3,169.0739,HMDB0000239,C00314,C18,M-H2O-H,C00314_C18_M-H2O-H,150.05551,65.624586
Ken-IDX,1,D,10,XANTHINE,XANTHINE_M-H,pass,g,,C5H4N4O2,152.0334,HMDB0000292,C00385,C18,M-H,C00385_C18_M-H,151.026124,60.908868
Ken-IDX,4,F,5,"3,4-DIHYDROXYPHENYL GLYCOL","3,4-DIHYDROXYPHENYL GLYCOL_M-H2O-H",pass,g,,C8H10O4,170.0579,HMDB0000318,C05576,C18,M-H2O-H,C05576_C18_M-H2O-H,151.03951,63.656274
Ken-IDX,6,E,10,RESORCINOL MONOACETATE,RESORCINOL MONOACETATE_M-H,pass,g,,C8H8O3,152.0474,NA,C12064,C18,M-H,C12064_C18_M-H,151.040124,157.635456
Ken-IDX,6,H,3,L-ARABITOL,L-ARABITOL_M-H,pass,g,,C5H12O5,152.0685,HMDB0001851,C00532,C18,M-H,C00532_C18_M-H,151.061224,51.46614
Ken-IDX,5,H,6,3-AMINO-4-HYDROXYBENZOIC ACID,3-AMINO-4-HYDROXYBENZOIC ACID_M-H,poor peak shape,y,,C7H7NO3,153.0426,NA,C12115,C18,M-H,C12115_C18_M-H,152.035324,63.670626
Ken-IDX,5,D,5,"2,3-DIHYDROXYBENZOATE","2,3-DIHYDROXYBENZOATE_M-H",pass,g,,C7H6O4,154.0266,HMDB0000397,C00196,C18,M-H,C00196_C18_M-H,153.019324,61.64076
GUTMLS,2,B,5,"3,5-Dihydroxybenzoic acid","3,5-Dihydroxybenzoic acid_M-H",pass but small peak ,y,,C7H6O4,154.0266087,HMDB0013677,NA,C18,M-H,NA_C18_M-H,153.019333,133.3
Ken-IDX,4,F,12,"2,5-DIMETHYLPYRAZINE","2,5-DIMETHYLPYRAZINE_M+FA-H",pass but early RT and low abundance,y,,C6H8N2,108.0687,HMDB0035289,NA,C18,M+FA-H,NA_C18_M+FA-H,153.066901,42.2742498
GUTMLS,2,D,6,"2,4-Dihydroxy-nitrophenol","2,4-Dihydroxy-nitrophenol_M-H",pass,g,,C6H5NO4,155.0218577,HMDB0006200,NA,C18,M-H,NA_C18_M-H,154.014582,152.9
Ken-IDX,6,A,3,HYDROQUINONE,HYDROQUINONE_M+FA-H,RT is a bit off and few scans,y,,C6H6O2,110.0368,HMDB0002434,C00530,C18,M+FA-H,C00530_C18_M+FA-H,155.035001,175.788132
Ken-IDX,2,G,2,N-ALPHA-ACETYL-L-ASPARAGINE,N-ALPHA-ACETYL-L-ASPARAGINE_M-H2O-H,pass,g,,C6H10N2O4,174.0641,HMDB0006028,NA,C18,M-H2O-H,NA_C18_M-H2O-H,155.04571,64.454514
Ken-IDX,2,H,2,N-ACETYL-L-ASPARTIC ACID,N-ACETYL-L-ASPARTIC ACID_M-H2O-H,pass but early rt,y,,C6H9NO5,175.0481,HMDB0000812,C01042,C18,M-H2O-H,C01042_C18_M-H2O-H,156.02971,36.9259536
GUTMLS,2,FALSE,2,Levulinic acid,Levulinic acid_M+C2H3N-H,pass but early elute,y,,C5H8O3,116.0473441,HMDB0000720,NA,C18,M+C2H3N-H,NA_C18_M+C2H3N-H,156.066618,60.1
GUTMLS,2,FALSE,11,Erythronic acid,Erythronic acid_M+Na-2H,pass,g,,C4H8O5,136.0371734,HMDB0000613,NA,C18,M+Na-2H,NA_C18_M+Na-2H,157.011841,48.8
Ken-IDX,2,B,5,ALLANTOIN,ALLANTOIN_M-H,pass,g,,C4H6N4O3,158.044,HMDB0000462,C01551,C18,M-H,C01551_C18_M-H,157.036724,50.390334
Ken-IDX,6,D,6,INDOLE-3-ACETALDEHYDE,INDOLE-3-ACETALDEHYDE_M-H,poor shape,y,,C10H9NO,159.0684,HMDB0001190,C00637,C18,M-H,C00637_C18_M-H,158.061124,154.88763
Ken-IDX,1,B,6,"D-GLUCONO-1,5-LACTONE","D-GLUCONO-1,5-LACTONE_M-H2O-H",pass,g,,C6H10O6,178.0477,HMDB0000150,C00198,C18,M-H2O-H,C00198_C18_M-H2O-H,159.02931,64.154214
GUTMLS,2,FALSE,2,Levulinic acid,Levulinic acid_M+FA-H,pass but early elute,y,,C5H8O3,116.0473441,HMDB0000720,NA,C18,M+FA-H,NA_C18_M+FA-H,161.045545,49.8
Ken-IDX,4,A,7,N-ACETYL-L-CYSTEINE,N-ACETYL-L-CYSTEINE_M-H,pass,g,,C5H9NO3S,163.0303,HMDB0001890,C06809,C18,M-H,C06809_C18_M-H,162.023024,56.913
Ken-IDX,5,G,12,PTERIN,PTERIN_M-H,pass,g,,C6H5N5O,163.0494,HMDB0000802,C00715,C18,M-H,C00715_C18_M-H,162.042124,60.703506
Ken-IDX,7,A,3,4-COUMARATE,4-COUMARATE_M-H,pass,g,,C9H8O3,164.0473,HMDB0002035,C00811,C18,M-H,C00811_C18_M-H,163.040024,61.524438
GUTMLS,2,E,1,3-Hydroxyisovaleric acid,3-Hydroxyisovaleric acid_M+FA-H,pass but early elute,y,,C5H10O3,118.0629942,HMDB0000754,NA,C18,M+FA-H,NA_C18_M+FA-H,163.061195,54.7
GUTMLS,2,C,4,"1,5-Anhydrosorbitol","1,5-Anhydrosorbitol_M-H",pass - looks better in qualbrowser - low abundnace,y,,C6H12O5,164.0684735,HMDB0002712,C07326,C18,M-H,C07326_C18_M-H,163.061198,54.7
Ken-IDX,2,C,7,4-PYRIDOXATE,4-PYRIDOXATE_M-H2O-H,pass,g,,C8H9NO4,183.0532,HMDB0000017,C00847,C18,M-H2O-H,C00847_C18_M-H2O-H,164.03481,62.251224
Ken-IDX,5,H,7,DIHYDROXYMANDELIC ACID,DIHYDROXYMANDELIC ACID_M-H2O-H,pass,g,,C8H8O5,184.0372,HMDB0001866,C05580,C18,M-H2O-H,C05580_C18_M-H2O-H,165.01881,130.9713
Ken-IDX,2,G,11,GLYCOLALDEHYDE DIMER,GLYCOLALDEHYDE DIMER_M+FA-H,pass,g,,C4H8O4,120.0423,NA,NA,C18,M+FA-H,NA_C18_M+FA-H,165.040501,189.515562
Ken-IDX,6,D,7,4-HYDROXY-3-METHOXYPHENYLGLYCOL,4-HYDROXY-3-METHOXYPHENYLGLYCOL_M-H2O-H,poor shape,y,,C9H12O4,184.0736,HMDB0001490,C05594,C18,M-H2O-H,C05594_C18_M-H2O-H,165.05521,133.4514
Ken-IDX,6,B,1,PHENYLACETALDEHYDE,PHENYLACETALDEHYDE_M+FA-H,poor peak shape,y,,C8H8O,120.0575,HMDB0006236,C00601,C18,M+FA-H,C00601_C18_M+FA-H,165.055701,133.4514
Ken-IDX,5,G,7,3-(2-HYDROXYPHENYL)PROPANOATE,3-(2-HYDROXYPHENYL)PROPANOATE_M-H,pass,g,,C9H10O3,166.063,HMDB0033752,C01198,C18,M-H,C01198_C18_M-H,165.055724,133.4514
Ken-IDX,5,G,5,BENZALDEHYDE,BENZALDEHYDE_M+Hac-H,pass,g,,C7H6O,106.0419,HMDB0006115,C00261,C18,M+Hac-H,C00261_C18_M+Hac-H,165.055751,133.4514
Ken-IDX,3,B,12,D-(-)-3-PHOSPHOGLYCERIC ACID,D-(-)-3-PHOSPHOGLYCERIC ACID_M-H2O-H,pass but early rt,y,,C3H7O7P,185.9929,HMDB0000807,C00597,C18,M-H2O-H,C00597_C18_M-H2O-H,166.97451,38.130441
Ken-IDX,3,B,5,PHOSPHO(ENOL)PYRUVIC ACID,PHOSPHO(ENOL)PYRUVIC ACID_M-H,pass but early rt,y,,C3H5O6P,167.9824,HMDB0000263,C00074,C18,M-H,C00074_C18_M-H,166.975124,38.130441
Ken-IDX,5,F,1,"3,4-DIHYDROXYPHENYLACETATE","3,4-DIHYDROXYPHENYLACETATE_M-H",poor peak shape,y,,C8H8O4,168.0423,HMDB0001336,C01161,C18,M-H,C01161_C18_M-H,167.035024,149.63931
Ken-IDX,3,D,2,PYRIDOXAMINE,PYRIDOXAMINE_M-H,pass,g,,C8H12N2O2,168.0899,HMDB0001431,C00534,C18,M-H,C00534_C18_M-H,167.082624,62.143002
Ken-IDX,2,H,10,L-CYSTEIC ACID,L-CYSTEIC ACID_M-H,pass but early rt,y,,C3H7NO5S,169.0045,HMDB0002757,C00506,C18,M-H,C00506_C18_M-H,167.997224,43.4166636
Ken-IDX,1,G,8,PYRIDOXINE,PYRIDOXINE_M-H,pass,g,,C8H11NO3,169.0739,HMDB0000239,C00314,C18,M-H,C00314_C18_M-H,168.066624,62.50605
Ken-IDX,3,B,9,DIHYDROXYACETONE PHOSPHATE,DIHYDROXYACETONE PHOSPHATE_M-H,pass but early rt,y,,C3H7O6P,169.998,HMDB0001473,C00111,C18,M-H,C00111_C18_M-H,168.990724,39.4891656
Ken-IDX,4,F,5,"3,4-DIHYDROXYPHENYL GLYCOL","3,4-DIHYDROXYPHENYL GLYCOL_M-H",pass,g,,C8H10O4,170.0579,HMDB0000318,C05576,C18,M-H,C05576_C18_M-H,169.050624,62.039886
Ken-IDX,3,F,1,ADENINE,ADENINE_M+Cl,pass,g,,C5H5N5,135.0545,HMDB0000034,C00147,C18,M+Cl,C00147_C18_M+Cl,170.0239,62.808936
GUTMLS,2,D,1,3-Aminoisobutyrate,3-Aminoisobutyrate_M-H+HCOONa,pass but early elute - nice peak though,g,,C4H9NO2,103.0633285,HMDB0003911,C05145,C18,M-H+HCOONa,C05145_C18_M-H+HCOONa,170.043493,48.4
Ken-IDX,4,H,1,GLYCEROL 2-PHOSPHATE,GLYCEROL 2-PHOSPHATE_M-H,pass but early rt,y,,C3H9O6P,172.0137,HMDB0002520,C02979,C18,M-H,C02979_C18_M-H,171.006424,38.6559996
Ken-IDX,2,A,7,3-DEHYDROSHIKIMATE,3-DEHYDROSHIKIMATE_M-H,pass but early rt,y,,C7H8O5,172.0372,HMDB0304122,C02637,C18,M-H,C02637_C18_M-H,171.029924,48.6733356
Ken-IDX,4,A,11,ANILINE-2-SULFONIC ACID,ANILINE-2-SULFONIC ACID_M-H,pass,g,,C6H7NO3S,173.0147,NA,C00292,C18,M-H,C00292_C18_M-H,172.007424,59.9325
Ken-IDX,6,C,1,N-ACETYL-L-LEUCINE,N-ACETYL-L-LEUCINE_M-H,pass,g,,C8H15NO3,173.1052,HMDB0011756,C02710,C18,M-H,C02710_C18_M-H,172.097924,62.262276
Ken-IDX,2,G,2,N-ALPHA-ACETYL-L-ASPARAGINE,N-ALPHA-ACETYL-L-ASPARAGINE_M-H,pass,g,,C6H10N2O4,174.0641,HMDB0006028,NA,C18,M-H,NA_C18_M-H,173.056824,46.762002
Ken-IDX,5,F,12,INDOLE-3-ACETAMIDE,INDOLE-3-ACETAMIDE_M-H,pass,g,,C10H10N2O,174.0793,HMDB0029739,C02693,C18,M-H,C02693_C18_M-H,173.072024,146.389248
GUTMLS,2,A,4,6-Hydroxynicotinic acid,6-Hydroxynicotinic acid_M+Cl,pass,g,,C6H5NO3,139.026943,HMDB0002658,C01020,C18,M+Cl,C01020_C18_M+Cl,173.996343,65.2
Ken-IDX,2,H,2,N-ACETYL-L-ASPARTIC ACID,N-ACETYL-L-ASPARTIC ACID_M-H,pass but early rt,y,,C6H9NO5,175.0481,HMDB0000812,C01042,C18,M-H,C01042_C18_M-H,174.040824,39.3615
Ken-IDX,4,E,1,N-AMIDINO-L-ASPARTATE,N-AMIDINO-L-ASPARTATE_M-H,pass but early rt,y,,C5H9N3O4,175.0593,HMDB0003157,C03139,C18,M-H,C03139_C18_M-H,174.052024,42.420402
Ken-IDX,2,B,7,D-GLUCURONOLACTONE,D-GLUCURONOLACTONE_M-H,pass,g,,C6H8O6,176.0321,HMDB0006355,C02670,C18,M-H,C02670_C18_M-H,175.024824,57.52185
GUTMLS,2,C,6,Serylalanine,Serylalanine_M-H,pass but early elute,y,,C6H12N2O4,176.0797069,HMDB0029032,NA,C18,M-H,NA_C18_M-H,175.072431,43.9
Ken-IDX,4,D,7,FORMYL-L-METHIONYL PEPTIDE,FORMYL-L-METHIONYL PEPTIDE_M-H,pass,g,,C6H11NO3S,177.046,HMDB0001015,C03145,C18,M-H,C03145_C18_M-H,176.038724,61.390998
Ken-IDX,1,C,7,GLUCONIC ACID,GLUCONIC ACID_M-H2O-H,pass,g,,C6H12O7,196.0583,HMDB0000625,C00257,C18,M-H2O-H,C00257_C18_M-H2O-H,177.03991,63.398214
Ken-IDX,1,B,6,"D-GLUCONO-1,5-LACTONE","D-GLUCONO-1,5-LACTONE_M-H",pass,g,,C6H10O6,178.0477,HMDB0000150,C00198,C18,M-H,C00198_C18_M-H,177.040424,63.398214
GUTMLS,1,G,3,5-Phenylvaleric acid,5-Phenylvaleric acid_M-H,pass - peak shape not great but ok,g,,C11H14O2,178.0993797,HMDB0002043,NA,C18,M-H,NA_C18_M-H,177.092104,163.1
Ken-IDX,4,A,12,S-CARBOXYMETHYL-L-CYSTEINE,S-CARBOXYMETHYL-L-CYSTEINE_M-H,pass but early rt and odd shape,y,,C5H9NO4S,179.0252,HMDB0029415,NA,C18,M-H,NA_C18_M-H,178.017924,39.4314978
Ken-IDX,1,F,9,"3,4-DIHYDROXY-L-PHENYLALANINE (L-DOPA)","3,4-DIHYDROXY-L-PHENYLALANINE (L-DOPA)_M-H2O-H",pass but few scans bc low abundance,y,,C9H11NO4,197.0688,HMDB0000181,C00355,C18,M-H2O-H,C00355_C18_M-H2O-H,178.05041,175.05069
Ken-IDX,6,C,7,Vanillylmandelic acid,Vanillylmandelic acid_M-H2O-H,pass,g,,C9H10O5,198.0528,HMDB0000291,C05584,C18,M-H2O-H,C05584_C18_M-H2O-H,179.03441,61.830066
Ken-IDX,5,C,8,CAFFEATE,CAFFEATE_M-H,pass,g,,C9H8O4,180.0423,HMDB0001964,C01481,C18,M-H,C01481_C18_M-H,179.035024,61.830066
GUTMLS,2,E,9,chiro-Inositol,chiro-Inositol_M-H,pass but early elute,y,,C6H12O6,180.0633881,HMDB0240209,C19891,C18,M-H,C19891_C18_M-H,179.056112,53.4
GUTMLS,1,H,11,5-Acetylamino-6-amino-3-methyluracil,5-Acetylamino-6-amino-3-methyluracil_M-H-H2O,pass,g,,C7H10N4O3,198.0752902,HMDB0004400,C16366,C18,M-H-H2O,C16366_C18_M-H-H2O,179.0569,53.4
Ken-IDX,2,A,10,THEOPHYLLINE,THEOPHYLLINE_M-H,pass,g,,C7H8N4O2,180.0647,HMDB0001889,C07130,C18,M-H,C07130_C18_M-H,179.057424,64.494648
GUTMLS,1,H,2,Propylparaben,Propylparaben_M-H,pass,g,,C10H12O3,180.0786443,HMDB0032574,NA,C18,M-H,NA_C18_M-H,179.071368,55.9
GUTMLS,2,H,12,Threonic acid,Threonic acid_M+FA-H,pass but early elute,y,,C4H8O5,136.0371734,HMDB0000943,C01620,C18,M+FA-H,C01620_C18_M+FA-H,181.035374,132.9
Ken-IDX,6,E,9,PHENYLACETIC ACID,PHENYLACETIC ACID_M+FA-H,pass,g,,C8H8O2,136.0524,HMDB0000209,C07086,C18,M+FA-H,C07086_C18_M+FA-H,181.050601,61.805292
GUTMLS,2,A,3,N-Methylnicotinamide,N-Methylnicotinamide_M+FA-H,pass,g,,C7H8N2O,136.0636629,HMDB0003152,NA,C18,M+FA-H,NA_C18_M+FA-H,181.061864,50.7
Ken-IDX,3,C,3,O-ACETYL-L-SERINE,O-ACETYL-L-SERINE_M+Cl,pass but few scans,y,,C5H9NO4,147.0532,HMDB0003011,C00979,C18,M+Cl,C00979_C18_M+Cl,182.0226,189.48582
Ken-IDX,2,C,7,4-PYRIDOXATE,4-PYRIDOXATE_M-H,pass,g,,C8H9NO4,183.0532,HMDB0000017,C00847,C18,M-H,C00847_C18_M-H,182.045924,61.43442
GUTMLS,2,D,12,2-Oxo-4-methylthiobutanoic acid,2-Oxo-4-methylthiobutanoic acid_M+Cl,pass,g,,C5H8O3S,148.0194148,HMDB0001553,C01180,C18,M+Cl,C01180_C18_M+Cl,182.988815,153.2
Ken-IDX,4,E,8,CITRAMALATE,CITRAMALATE_M+Cl,pass,g,,C5H8O5,148.0372,HMDB0000426,C00815,C18,M+Cl,C00815_C18_M+Cl,183.0066,163.52205
Ken-IDX,3,B,1,5-METHYLCYTOSINE HYDROCLORIDE,5-METHYLCYTOSINE HYDROCLORIDE_M+Hac-H,pass,g,,C5H7N3O,125.0589,HMDB0002894,C02376,C18,M+Hac-H,C02376_C18_M+Hac-H,184.072751,49.514286
GUTMLS,2,FALSE,3,4-Hydroxycyclohexylcarboxylic acid,4-Hydroxycyclohexylcarboxylic acid_M+C2H3N-H,pass,g,,C7H12O3,144.0786443,HMDB0001988,NA,C18,M+C2H3N-H,NA_C18_M+C2H3N-H,184.097918,58.7
Ken-IDX,7,E,10,1-HYDROXY-2-NAPHTHOATE,1-HYDROXY-2-NAPHTHOATE_M-H,pass,g,,C11H8O3,188.0473,HMDB0243892,C03203,C18,M-H,C03203_C18_M-H,187.040024,138.876072
Ken-IDX,5,E,10,10-HYDROXYDECANOATE,10-HYDROXYDECANOATE_M-H,pass,g,,C10H20O3,188.1413,NA,C02774,C18,M-H,C02774_C18_M-H,187.134024,139.817808
Ken-IDX,5,B,9,Kynurenic acid,Kynurenic acid_M-H,pass,g,,C10H7NO3,189.0426,HMDB0000715,C01717,C18,M-H,C01717_C18_M-H,188.035324,62.230374
Ken-IDX,4,A,4,N-ACETYL-DL-GLUTAMIC ACID,N-ACETYL-DL-GLUTAMIC ACID_M-H,pass but early rt and odd shape,y,,C7H11NO5,189.0637,HMDB0001138,C00624,C18,M-H,C00624_C18_M-H,188.056424,39.0211164
Ken-IDX,2,A,1,diaminopimelic acid,diaminopimelic acid_M-H,pass but early rt,y,,C7H14N2O4,190.0954,HMDB0001370,C00666,C18,M-H,C00666_C18_M-H,189.088124,41.341668
Ken-IDX,1,B,7,NICOTINATE,NICOTINATE_M-H+HCOONa,pass,g,,C6H5NO2,123.032,HMDB0001488,C00253,C18,M-H+HCOONa,C00253_C18_M-H+HCOONa,190.012164,59.6978364
GUTMLS,1,G,5,3-Oxindole-3-acetate,3-Oxindole-3-acetate_M-H,pass - few scans,y,,C10H9NO3,191.0582432,HMDB35514,NA,C18,M-H,NA_C18_M-H,190.050967,59.5
Ken-IDX,3,E,2,N-ACETYL-DL-METHIONINE,N-ACETYL-DL-METHIONINE_M-H,pass,g,,C7H13NO3S,191.0616,HMDB0011745,C02712,C18,M-H,C02712_C18_M-H,190.054324,61.344492
Ken-IDX,1,C,8,QUINATE,QUINATE_M-H,pass but early rt,y,,C7H12O6,192.0634,HMDB0003072,C00296,C18,M-H,C00296_C18_M-H,191.056124,41.2232136
Ken-IDX,3,H,5,DIHYDROXYFUMARIC ACID,DIHYDROXYFUMARIC ACID_M+FA-H,pass but early rt and odd shape,y,,C4H4O6,148.0008,HMDB0002050,C00975,C18,M+FA-H,C00975_C18_M+FA-H,192.999001,39.441
Ken-IDX,3,H,3,METHYL BETA-D-GALACTOSIDE,METHYL BETA-D-GALACTOSIDE_M-H,pass,g,,C7H14O6,194.079,HMDB0029965,NA,C18,M-H,NA_C18_M-H,193.071724,58.938426
GUTMLS,2,B,5,"3,5-Dihydroxybenzoic acid","3,5-Dihydroxybenzoic acid_M+C2H3N-H",pass - low abundance -4 scans,y,,C7H6O4,154.0266087,HMDB0013677,NA,C18,M+C2H3N-H,NA_C18_M+C2H3N-H,194.045883,60
GUTMLS,1,G,7,"1,7-Dimethyluric acid","1,7-Dimethyluric acid_M-H",pass,g,,C7H8N4O3,196.0596401,HMDB0011103,C16356,C18,M-H,C16356_C18_M-H,195.052364,59.5
Ken-IDX,2,B,9,SELENOMETHIONINE,SELENOMETHIONINE_M-H,pass,g,,C5H11NO2Se,196.9955,HMDB0003966,C05335,C18,M-H,C05335_C18_M-H,195.988224,61.645746
Ken-IDX,2,A,2,ALPHA-AMINOADIPATE,ALPHA-AMINOADIPATE_M+Cl,pass but early rt,y,,C6H11NO4,161.0688,HMDB0000510,C00956,C18,M+Cl,C00956_C18_M+Cl,196.0382,43.473348
